RecordType,StartDate,Value
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:23:46 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:24:11 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:24:57 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:25:05 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:25:15 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:26:01 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:26:16 -0800,4.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:26:27 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:26:39 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:43:26 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:43:34 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:43:44 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 11:43:54 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:01:34 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:01:50 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:03:14 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:03:55 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:09:01 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:09:12 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:14:31 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:14:41 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:25:48 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:25:53 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:26:03 -0800,3.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:26:19 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:28:24 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:28:34 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:30:01 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:30:06 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:38:34 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:40:14 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:40:40 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:40:45 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:42:12 -0800,5.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:42:27 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:43:28 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:43:41 -0800,2.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:44:04 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:44:12 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:44:24 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:44:35 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:44:45 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:45:03 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:45:56 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:46:07 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:46:22 -0800,1.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:53:34 -0800,4.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:53:44 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:54:25 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:54:32 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:55:16 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:55:24 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:55:34 -0800,2.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:55:49 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:55:59 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:56:12 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:56:22 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:56:38 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:57:36 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:57:49 -0800,5.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:58:02 -0800,3.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 12:58:25 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:00:07 -0800,2.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:00:17 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:20:05 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:20:16 -0800,3.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:20:26 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:24:08 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:24:21 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:24:34 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:27:17 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:27:27 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:32:06 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:32:26 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:47:00 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:47:15 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 13:47:23 -0800,1.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:39:45 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:39:53 -0800,2.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:40:08 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:40:13 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:40:26 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:40:39 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:43:38 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:43:51 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:46:09 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:46:29 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:46:47 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:47:00 -0800,4.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:47:30 -0800,4.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:47:41 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:47:46 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:48:09 -0800,4.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:48:39 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:48:50 -0800,5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:50:11 -0800,3.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:50:21 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:51:43 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:51:51 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:52:01 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:52:11 -0800,2.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:52:22 -0800,4.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:52:32 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:52:50 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:53:02 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:53:13 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:54:11 -0800,4.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:54:42 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:54:52 -0800,4.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:55:03 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:55:31 -0800,5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:55:41 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 14:56:01 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:01:00 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:01:13 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:04:40 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:04:50 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:05:03 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:05:18 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:06:09 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:06:17 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:06:50 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:08:53 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:09:00 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:09:46 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:09:57 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:14:02 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:14:12 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:24:28 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:24:38 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:28:13 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:28:33 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:28:43 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:29:27 -0800,4.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:29:47 -0800,4.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:29:52 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:30:08 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:30:46 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:33:24 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:33:35 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:39:19 -0800,5.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:39:32 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:41:14 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:41:27 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:41:55 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:42:03 -0800,4.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:42:13 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:44:29 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:44:41 -0800,3.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:44:59 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:45:22 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:45:40 -0800,4.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:46:13 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:48:42 -0800,5.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:48:52 -0800,2.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:50:59 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:51:12 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:51:40 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:51:51 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:52:03 -0800,6.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:52:14 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:52:24 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:52:31 -0800,5.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:52:42 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:52:52 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:53:07 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:53:17 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:53:33 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:53:46 -0800,4.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:53:58 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:55:40 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:55:48 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:58:16 -0800,5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:58:29 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:58:52 -0800,5.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:59:13 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:59:43 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 15:59:53 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:00:09 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:00:19 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:00:29 -0800,6.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:00:39 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:01:00 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:02:55 -0800,5.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:03:08 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:04:24 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:04:39 -0800,2.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:06:40 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:06:45 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:08:19 -0800,5.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:08:29 -0800,2.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:09:00 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:09:28 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:09:51 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:10:06 -0800,5.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:10:17 -0800,7.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:10:27 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:10:42 -0800,6.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:10:58 -0800,2.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:12:04 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:12:52 -0800,5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:13:00 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:13:21 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:13:44 -0800,3.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:14:12 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:14:37 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:14:53 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:15:26 -0800,3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:15:41 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:15:51 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:16:02 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:16:17 -0800,3.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:16:27 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:16:42 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:16:50 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:17:08 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:17:18 -0800,3.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:17:33 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:21:11 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:21:18 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:30:05 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:31:59 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:32:05 -0800,3.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:32:15 -0800,4.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:32:25 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:32:38 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:32:53 -0800,7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:33:03 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:33:21 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:47:09 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:47:19 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:48:41 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:48:49 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:57:32 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:57:40 -0800,3.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:57:58 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:58:05 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:58:31 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 16:58:41 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:00:31 -0800,4.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:00:46 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:00:51 -0800,2.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:01:22 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:01:32 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:02:41 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:03:02 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:03:12 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:03:20 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:03:32 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:03:43 -0800,3.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:04:34 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:05:10 -0800,2.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:05:22 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:05:55 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:06:03 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:21:36 -0800,5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:21:46 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:28:14 -0800,5.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:28:24 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:30:12 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:30:17 -0800,3.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:30:35 -0800,4.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:30:47 -0800,3.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:31:00 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:31:28 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:31:36 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:31:46 -0800,3.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:32:09 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:36:19 -0800,5.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:36:30 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:41:44 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:41:52 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:42:15 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:42:27 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:44:12 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:44:20 -0800,1.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:46:40 -0800,5.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:47:03 -0800,1.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:53:06 -0800,4.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:53:16 -0800,2.7
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:53:34 -0800,4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:53:39 -0800,3.4
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:54:05 -0800,3.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:54:28 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:54:53 -0800,3.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:55:04 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:55:11 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:55:21 -0800,2.2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:55:32 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:56:20 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:56:33 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:58:20 -0800,5.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:58:43 -0800,2.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:59:06 -0800,4.5
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 17:59:55 -0800,2
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:01:09 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:01:16 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:01:27 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:01:45 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:02:05 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:02:15 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:02:31 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:02:43 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:03:01 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:03:57 -0800,1.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:05:19 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:05:29 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:05:37 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:05:47 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:06:31 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:06:43 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:07:12 -0800,5.3
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:07:29 -0800,1.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:08:08 -0800,5.1
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:08:28 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:08:51 -0800,4.9
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:09:09 -0800,1.6
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:11:40 -0800,4.8
HKQuantityTypeIdentifierPhysicalEffort,2024-11-03 18:11:47 -0800,1.6
